date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:08:41	101321/101321	---MCZ	200	added ('OK')	text/html	etag:W/%22pycr78c08h25os%22	https://www.theswaddle.com/tribal-community-in-madhya-pradesh-evicted-from-home-without-official-notice	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/tribal-community-in-madhya-pradesh-evicted-from-home-without-official-notice.html	(from https://www.theswaddle.com/delhi-crime-season-2-shows-the-injustices-indias-criminal-tribes-face)
22:08:42	100763/100763	---MCZ	200	added ('OK')	text/html	etag:W/%227tfprxtlox255i%22	https://www.theswaddle.com/its-okay-to-live-in-denial-sometimes	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/its-okay-to-live-in-denial-sometimes.html	(from https://www.theswaddle.com/delhi-crime-season-2-shows-the-injustices-indias-criminal-tribes-face)
22:08:43	90553/90553	---MCZ	200	added ('OK')	text/html	etag:W/%22vxh97edukx1xc6%22	https://www.theswaddle.com/woe-is-me-i-get-jealous-when-my-friends-hang-out-with-others-will-i-end-up-friendless	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/woe-is-me-i-get-jealous-when-my-friends-hang-out-with-others-will-i-end-up-friendless.html	(from https://www.theswaddle.com/delhi-crime-season-2-shows-the-injustices-indias-criminal-tribes-face)
22:08:44	91770/91770	---MCZ	200	added ('OK')	text/html	etag:W/%22w2de23x5kl1ydd%22	https://www.theswaddle.com/the-buzz-cut-countrys-pillars-of-democracy-found-to-be-made-of-lego-as-adult-men-play-with-press-freedom	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/the-buzz-cut-countrys-pillars-of-democracy-found-to-be-made-of-lego-as-adult-men-play-with-press-freedom.html	(from https://www.theswaddle.com/delhi-crime-season-2-shows-the-injustices-indias-criminal-tribes-face)
22:08:45	120679/120679	---MCZ	200	added ('OK')	text/html	etag:W/%2278n6n6kas62k9i%22	https://www.theswaddle.com/gehraiyaan-uses-a-sensitive-lens-to-show-how-peoples-childhood-traumas-can-impact-their-present-day-choices	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/gehraiyaan-uses-a-sensitive-lens-to-show-how-peoples-childhood-traumas-can-impact-their-present-day-choices.html	(from https://www.theswaddle.com/casting-for-ddljs-broadway-adaptation-has-angered-fans-but-is-ddljs-sexist-legacy-even-worth-reviving)
22:08:46	109636/109636	---MCZ	200	added ('OK')	text/html	etag:W/%22nzxvyclq7q2c1r%22	https://www.theswaddle.com/calls-to-boycott-laal-singh-chaddha-show-how-bigotry-underlies-anti-bollywood-sentiments	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/calls-to-boycott-laal-singh-chaddha-show-how-bigotry-underlies-anti-bollywood-sentiments.html	(from https://www.theswaddle.com/casting-for-ddljs-broadway-adaptation-has-angered-fans-but-is-ddljs-sexist-legacy-even-worth-reviving)
22:08:47	105487/105487	---MCZ	200	added ('OK')	text/html	etag:W/%22155toes0un128uk%22	https://www.theswaddle.com/beyonce-removing-a-lyric-from-her-new-song-makes-her-less-accountable-to-critique	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/beyonce-removing-a-lyric-from-her-new-song-makes-her-less-accountable-to-critique.html	(from https://www.theswaddle.com/casting-for-ddljs-broadway-adaptation-has-angered-fans-but-is-ddljs-sexist-legacy-even-worth-reviving)
22:08:48	107150/107150	---MCZ	200	added ('OK')	text/html	etag:W/%22pli9yqdjmm2a4h%22	https://www.theswaddle.com/arivu-claiming-his-credit-for-enjoy-enjaami-resists-the-mainstreams-erasure-of-caste-from-its-story	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/arivu-claiming-his-credit-for-enjoy-enjaami-resists-the-mainstreams-erasure-of-caste-from-its-story.html	(from https://www.theswaddle.com/casting-for-ddljs-broadway-adaptation-has-angered-fans-but-is-ddljs-sexist-legacy-even-worth-reviving)
22:08:49	121396/121396	---MCZ	200	added ('OK')	text/html	etag:W/%22zatt2scyz2l07%22	https://www.theswaddle.com/beauty-norm-rebellions-in-2020-redefined-beauty-but-didnt-eliminate-it	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/beauty-norm-rebellions-in-2020-redefined-beauty-but-didnt-eliminate-it.html	(from https://www.theswaddle.com/our-obsession-with-every-cannes-look-reveals-our-need-for-validation-from-the-west)
22:08:50	86635/86635	---MCZ	200	added ('OK')	text/html	etag:W/%22wk3ggv8jsn1uex%22	https://www.theswaddle.com/tag/beauty-standards	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/tag/beauty-standards.html	(from https://www.theswaddle.com/our-obsession-with-every-cannes-look-reveals-our-need-for-validation-from-the-west)
22:08:51	104391/104391	---MCZ	200	added ('OK')	text/html	etag:W/%22e6hp2r69pt27ye%22	https://www.theswaddle.com/the-internet-wants-to-talk-about-toxic-femininity-but-gets-it-all-wrong	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/the-internet-wants-to-talk-about-toxic-femininity-but-gets-it-all-wrong.html	(from https://www.theswaddle.com/our-obsession-with-every-cannes-look-reveals-our-need-for-validation-from-the-west)
22:08:52	94222/94222	---MCZ	200	added ('OK')	text/html	etag:W/%22w1wkkjes98206b%22	https://www.theswaddle.com/its-okay-to-take-sides-in-family-friend-disputes	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/its-okay-to-take-sides-in-family-friend-disputes.html	(from https://www.theswaddle.com/our-obsession-with-every-cannes-look-reveals-our-need-for-validation-from-the-west)
22:08:53	95502/95502	---MCZ	200	added ('OK')	text/html	etag:W/%2236ibwd7cvv210r%22	https://www.theswaddle.com/woe-is-me-other-women-are-always-competing-with-me-what-am-i-doing-wrong	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/woe-is-me-other-women-are-always-competing-with-me-what-am-i-doing-wrong.html	(from https://www.theswaddle.com/our-obsession-with-every-cannes-look-reveals-our-need-for-validation-from-the-west)
22:08:54	110480/110480	---MCZ	200	added ('OK')	text/html	etag:W/%22np1iqg8ypw2cfv%22	https://www.theswaddle.com/not-everyone-idolizes-their-parents-why-do-we-inevitably-mirror-them-still	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/not-everyone-idolizes-their-parents-why-do-we-inevitably-mirror-them-still.html	(from https://www.theswaddle.com/the-buzz-cut-indians-surprised-and-outraged-that-colonizers-keep-big-diamond-for-themselves)
22:08:55	99654/99654	---MCZ	200	added ('OK')	text/html	etag:W/%22f9bz783n2v24cr%22	https://www.theswaddle.com/rue-is-euphorias-beating-heart	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/rue-is-euphorias-beating-heart.html	(from https://www.theswaddle.com/the-buzz-cut-indians-surprised-and-outraged-that-colonizers-keep-big-diamond-for-themselves)
22:08:56	98373/98373	---MCZ	200	added ('OK')	text/html	etag:W/%22b7bva6v63r23cc%22	https://www.theswaddle.com/dutch-museums-promise-to-return-100000-items-looted-from-former-colonies	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/dutch-museums-promise-to-return-100000-items-looted-from-former-colonies.html	(from https://www.theswaddle.com/canada-returns-a-statue-stolen-from-varanasi-100-years-ago)
22:08:57	99002/99002	---MCZ	200	added ('OK')	text/html	etag:W/%22ugrf6oh75323o7%22	https://www.theswaddle.com/blursday-covidiot-doomscrolling-how-the-covid19-pandemic-changed-the-english-language-forever	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/blursday-covidiot-doomscrolling-how-the-covid19-pandemic-changed-the-english-language-forever.html	(from https://www.theswaddle.com/canada-returns-a-statue-stolen-from-varanasi-100-years-ago)
22:08:58	93649/93649	---MCZ	200	added ('OK')	text/html	etag:W/%22i8nd1zg7x01zly%22	https://www.theswaddle.com/woe-is-me-i-cant-do-anything-because-i-cant-stop-fantasizing-about-women	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/woe-is-me-i-cant-do-anything-because-i-cant-stop-fantasizing-about-women.html	(from https://www.theswaddle.com/canada-returns-a-statue-stolen-from-varanasi-100-years-ago)
22:08:59	0/-1	---M--	308	error ('')			https://www.theswaddle.com/category/science	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/category/science.49b.delayed	(from https://www.theswaddle.com/that-s-weird-fecal-transplants)
22:08:59	91038/91038	---MCZ	200	added ('OK')	text/html	etag:W/%2215d3pthsl9j1xsb%22	https://www.theswaddle.com/the-buzz-cut-how-barack-obama-tried-being-a-marxist-in-college-to-pick-up-girls	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/the-buzz-cut-how-barack-obama-tried-being-a-marxist-in-college-to-pick-up-girls.html	(from https://www.theswaddle.com/canada-returns-a-statue-stolen-from-varanasi-100-years-ago)
22:09:00	0/-1	---M--	308	error ('')			https://www.theswaddle.com/category/health	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/category/health.49d.delayed	(from https://www.theswaddle.com/why-india-s-bid-to-decolonize-medicine-is-dangerous)
22:09:00	104166/104166	---MCZ	200	added ('OK')	text/html	etag:W/%22pku0f5cnx827yi%22	https://www.theswaddle.com/tag/science-of-us	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/tag/science-of-us.html	(from https://www.theswaddle.com/that-s-weird-fecal-transplants)
22:09:01	116713/116713	---MCZ	200	added ('OK')	text/html	etag:W/%228ch5hal7392hjq%22	https://www.theswaddle.com/india-s-tribal-communities-are-plagued-by-sickle-cell-disease-and-the-government-is-failing-them	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/india-s-tribal-communities-are-plagued-by-sickle-cell-disease-and-the-government-is-failing-them.html	(from https://www.theswaddle.com/why-india-s-bid-to-decolonize-medicine-is-dangerous)
22:09:02	95263/95263	---MCZ	200	added ('OK')	text/html	etag:W/%2212zunjyi3h22126%22	https://www.theswaddle.com/influencers-covid19-fake-news	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/influencers-covid19-fake-news.html	(from https://www.theswaddle.com/x-just-suspended-the-account-of-a-doctor-battling-pseudoscience)
22:09:03	109886/109886	---MCZ	200	added ('OK')	text/html	etag:W/%22s3rz1qajpo2c8j%22	https://www.theswaddle.com/do-melatonin-supplements-really-induce-nightmares	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/do-melatonin-supplements-really-induce-nightmares.html	(from https://www.theswaddle.com/x-just-suspended-the-account-of-a-doctor-battling-pseudoscience)
22:09:04	109550/109550	---MCZ	200	added ('OK')	text/html	etag:W/%222wu0k1eoy92c2p%22	https://www.theswaddle.com/un-concerned-about-the-deadly-consequences-of-covid19-myths	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/un-concerned-about-the-deadly-consequences-of-covid19-myths.html	(from https://www.theswaddle.com/x-just-suspended-the-account-of-a-doctor-battling-pseudoscience)
22:09:05	99708/99708	---MCZ	200	added ('OK')	text/html	etag:W/%2214u9kibekfx24hd%22	https://www.theswaddle.com/despite-criticism-ayush-ministry-plans-to-begin-clinical-trials-of-ayurvedic-herbs	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/despite-criticism-ayush-ministry-plans-to-begin-clinical-trials-of-ayurvedic-herbs.html	(from https://www.theswaddle.com/x-just-suspended-the-account-of-a-doctor-battling-pseudoscience)
22:09:06	0/-1	---M--	308	error ('')			https://www.theswaddle.com/category/health	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/category/health.4a4.delayed	(from https://www.theswaddle.com/x-just-suspended-the-account-of-a-doctor-battling-pseudoscience)
22:09:06	93867/93867	---MCZ	200	added ('OK')	text/html	etag:W/%2210dhi2sp44u2002%22	https://www.theswaddle.com/centre-urges-states-to-take-legal-action-against-ayurvedic-unani-drugmakers-for-misleading-ads	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/centre-urges-states-to-take-legal-action-against-ayurvedic-unani-drugmakers-for-misleading-ads.html	(from https://www.theswaddle.com/x-just-suspended-the-account-of-a-doctor-battling-pseudoscience)
22:09:07	103681/103681	---MCZ	200	added ('OK')	text/html	etag:W/%22zo7l4orxuo27kl%22	https://www.theswaddle.com/tag/ayurveda	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/tag/ayurveda.html	(from https://www.theswaddle.com/x-just-suspended-the-account-of-a-doctor-battling-pseudoscience)
22:09:08	0/-1	---M--	308	error ('')			https://www.theswaddle.com/category/health	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/category/health.4a7.delayed	(from https://www.theswaddle.com/bmi-has-done-historical-harm-is-an-imperfect-measure-of-health-american-medical-association)
22:09:08	115644/115644	---MCZ	200	added ('OK')	text/html	etag:W/%22ei0ajosbmd2gnb%22	https://www.theswaddle.com/some-research-on-tackling-obesity-pays-people-to-lose-weight-what-does-it-get-wrong	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/some-research-on-tackling-obesity-pays-people-to-lose-weight-what-does-it-get-wrong.html	(from https://www.theswaddle.com/bmi-has-done-historical-harm-is-an-imperfect-measure-of-health-american-medical-association)
22:09:08	67917/67917	---MCZ	200	added ('OK')	text/html	etag:W/%22106w75wpjza1fzh%22	https://www.theswaddle.com/tag/bmi	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/tag/bmi.html	(from https://www.theswaddle.com/bmi-has-done-historical-harm-is-an-imperfect-measure-of-health-american-medical-association)
22:09:10	88672/88672	---MCZ	200	added ('OK')	text/html	etag:W/%22t9attos1y1vtf%22	https://www.theswaddle.com/tmi-people-tell-us-what-an-orgasm-feels-like-to-them	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/tmi-people-tell-us-what-an-orgasm-feels-like-to-them.html	(from https://www.theswaddle.com/bmi-has-done-historical-harm-is-an-imperfect-measure-of-health-american-medical-association)
22:09:11	0/-1	---M--	308	error ('')			https://www.theswaddle.com/category/science	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/category/science.4ab.delayed	(from https://www.theswaddle.com/sharks-may-be-attacking-humans-because-we-look-like-their-prey-study)
22:09:11	94122/94122	---MCZ	200	added ('OK')	text/html	etag:W/%22digkkyqtku205f%22	https://www.theswaddle.com/ocean-shark-and-ray-populations-have-declined-by-70-in-the-past-50-years	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/ocean-shark-and-ray-populations-have-declined-by-70-in-the-past-50-years.html	(from https://www.theswaddle.com/sharks-may-be-attacking-humans-because-we-look-like-their-prey-study)
22:09:11	94070/94070	---MCZ	200	added ('OK')	text/html	etag:W/%22tq2a906m3g2055%22	https://www.theswaddle.com/we-may-lose-good-coffee-to-climate-change-study	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/we-may-lose-good-coffee-to-climate-change-study.html	(from https://www.theswaddle.com/sharks-may-be-attacking-humans-because-we-look-like-their-prey-study)
22:09:13	104569/104569	---MCZ	200	added ('OK')	text/html	etag:W/%228liizbu0od286q%22	https://www.theswaddle.com/india-leads-the-world-in-crop-burning-emissions-report	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/india-leads-the-world-in-crop-burning-emissions-report.html	(from https://www.theswaddle.com/sharks-may-be-attacking-humans-because-we-look-like-their-prey-study)
22:09:14	100492/100492	---MCZ	200	added ('OK')	text/html	etag:W/%22sgc4lbq55d251h%22	https://www.theswaddle.com/female-african-elephants-are-evolving-without-tusks-due-to-ivory-poaching	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/female-african-elephants-are-evolving-without-tusks-due-to-ivory-poaching.html	(from https://www.theswaddle.com/sharks-may-be-attacking-humans-because-we-look-like-their-prey-study)
22:09:15	95469/95469	---MCZ	200	added ('OK')	text/html	etag:W/%22wd896p1d902158%22	https://www.theswaddle.com/humans-werent-responsible-for-all-ancient-animal-extinctions-researchers-say	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/humans-werent-responsible-for-all-ancient-animal-extinctions-researchers-say.html	(from https://www.theswaddle.com/scientists-discover-how-sharks-use-the-earths-magnetic-field-to-navigate-oceans)
22:09:16	117914/117914	---MCZ	200	added ('OK')	text/html	etag:W/%22q9lbgs6cb2ieb%22	https://www.theswaddle.com/in-meghalaya-the-umngot-river-keeps-tribal-livelihoods-afloat-a-dam-project-threatens-that-balance	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/in-meghalaya-the-umngot-river-keeps-tribal-livelihoods-afloat-a-dam-project-threatens-that-balance.html	(from https://www.theswaddle.com/scientists-discover-how-sharks-use-the-earths-magnetic-field-to-navigate-oceans)
22:09:17	90412/90412	---MCZ	200	added ('OK')	text/html	etag:W/%22n76cx4e0nu1xb3%22	https://www.theswaddle.com/the-amazon-rainforest-released-20-more-carbon-than-it-absorbed-in-last-10-years-study	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/the-amazon-rainforest-released-20-more-carbon-than-it-absorbed-in-last-10-years-study.html	(from https://www.theswaddle.com/scientists-discover-how-sharks-use-the-earths-magnetic-field-to-navigate-oceans)
22:09:18	98132/98132	---MCZ	200	added ('OK')	text/html	etag:W/%22e09566ulny238f%22	https://www.theswaddle.com/16-freshwater-fish-species-went-extinct-in-last-year-signaling-catastrophic-decline	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/16-freshwater-fish-species-went-extinct-in-last-year-signaling-catastrophic-decline.html	(from https://www.theswaddle.com/fishing-vessels-are-using-banned-nets-in-the-indian-ocean-a-greenpeace-investigation-finds)
22:09:19	104871/104871	---MCZ	200	added ('OK')	text/html	etag:W/%2215nq1pk7o9728hz%22	https://www.theswaddle.com/tag/biodiversity-crisis	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/tag/biodiversity-crisis.html	(from https://www.theswaddle.com/fishing-vessels-are-using-banned-nets-in-the-indian-ocean-a-greenpeace-investigation-finds)
22:09:20	95502/95502	---MCZ	200	added ('OK')	text/html	etag:W/%222capal65uo217b%22	https://www.theswaddle.com/more-sunlight-reflecting-from-satellites-space-junk-is-blinding-astronomers-to-space-exploration	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/more-sunlight-reflecting-from-satellites-space-junk-is-blinding-astronomers-to-space-exploration.html	(from https://www.theswaddle.com/fishing-vessels-are-using-banned-nets-in-the-indian-ocean-a-greenpeace-investigation-finds)
22:09:21	112926/112926	---MCZ	200	added ('OK')	text/html	etag:W/%224oxi6r0ugd2elh%22	https://www.theswaddle.com/mass-bird-deaths-are-increasing-in-frequency-and-magnitude-why	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/mass-bird-deaths-are-increasing-in-frequency-and-magnitude-why.html	(from https://www.theswaddle.com/an-ocean-heatwave-is-causing-mass-jellyfish-die-offs)
22:09:22	91785/91785	---MCZ	200	added ('OK')	text/html	etag:W/%22eqzfdn4byr1ybk%22	https://www.theswaddle.com/some-zombie-brain-cells-actually-increase-activity-after-we-die-study	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/some-zombie-brain-cells-actually-increase-activity-after-we-die-study.html	(from https://www.theswaddle.com/an-ocean-heatwave-is-causing-mass-jellyfish-die-offs)
22:09:23	98678/98678	---MCZ	200	added ('OK')	text/html	etag:W/%2211ywkz6pa2a23ot%22	https://www.theswaddle.com/more-than-30000-indians-declare-exotic-animals-as-pets-in-response-to-govt-query	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/more-than-30000-indians-declare-exotic-animals-as-pets-in-response-to-govt-query.html	(from https://www.theswaddle.com/an-ocean-heatwave-is-causing-mass-jellyfish-die-offs)
22:09:24	97335/97335	---MCZ	200	added ('OK')	text/html	etag:W/%2238zoappdbo22mq%22	https://www.theswaddle.com/scientists-discover-tropic-like-glowing-fish-in-the-arctic	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/scientists-discover-tropic-like-glowing-fish-in-the-arctic.html	(from https://www.theswaddle.com/an-ocean-heatwave-is-causing-mass-jellyfish-die-offs)
22:09:25	95677/95677	---MCZ	200	added ('OK')	text/html	etag:W/%22atiidfedk521dc%22	https://www.theswaddle.com/populations-of-migratory-fish-have-declined-by-76-in-the-last-50-years	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/populations-of-migratory-fish-have-declined-by-76-in-the-last-50-years.html	(from https://www.theswaddle.com/fishing-by-dragging-nets-over-the-ocean-floor-releases-as-much-carbon-as-air-travel-report)
22:09:26	73610/73610	---MCZ	200	added ('OK')	text/html	etag:W/%2217bu5y0bidd1kdw%22	https://www.theswaddle.com/tag/carbon-dioxide	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/tag/carbon-dioxide.html	(from https://www.theswaddle.com/fishing-by-dragging-nets-over-the-ocean-floor-releases-as-much-carbon-as-air-travel-report)
22:09:27	102207/102207	---MCZ	200	added ('OK')	text/html	etag:W/%22ju6l1ddva026eo%22	https://www.theswaddle.com/every-day-india-produces-nearly-146-tons-of-covid19-related-biomedical-waste	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/every-day-india-produces-nearly-146-tons-of-covid19-related-biomedical-waste.html	(from https://www.theswaddle.com/fishing-by-dragging-nets-over-the-ocean-floor-releases-as-much-carbon-as-air-travel-report)
22:09:28	93861/93861	---MCZ	200	added ('OK')	text/html	etag:W/%22tah94vp82o1zzc%22	https://www.theswaddle.com/space-station-astronauts-discover-never-before-seen-microbes	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/space-station-astronauts-discover-never-before-seen-microbes.html	(from https://www.theswaddle.com/fishing-by-dragging-nets-over-the-ocean-floor-releases-as-much-carbon-as-air-travel-report)
22:09:29	95431/95431	---MCZ	200	added ('OK')	text/html	etag:W/%22fjc9y60nf1216k%22	https://www.theswaddle.com/new-evolutionary-theory-proposes-human-intelligence-expanded-when-large-mammals-went-extinct	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/new-evolutionary-theory-proposes-human-intelligence-expanded-when-large-mammals-went-extinct.html	(from https://www.theswaddle.com/fishing-by-dragging-nets-over-the-ocean-floor-releases-as-much-carbon-as-air-travel-report)
22:09:30	92535/92535	---MCZ	200	added ('OK')	text/html	etag:W/%2212s72cx3p9l1yuo%22	https://www.theswaddle.com/earth-like-planet-discovered-toi-700d	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/earth-like-planet-discovered-toi-700d.html	(from https://www.theswaddle.com/ancient-earth-was-a-big-blue-water-world-new-evidence-says)
22:09:31	92686/92686	---MCZ	200	added ('OK')	text/html	etag:W/%227j2i8fepbl1z2a%22	https://www.theswaddle.com/tag/earth	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/tag/earth.html	(from https://www.theswaddle.com/ancient-earth-was-a-big-blue-water-world-new-evidence-says)
22:09:32	93113/93113	---MCZ	200	added ('OK')	text/html	etag:W/%22k3kmnqk7qx1zf0%22	https://www.theswaddle.com/45-of-urban-poor-households-still-use-traditional-fuels-over-lpg-cylinders	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/45-of-urban-poor-households-still-use-traditional-fuels-over-lpg-cylinders.html	(from https://www.theswaddle.com/ancient-earth-was-a-big-blue-water-world-new-evidence-says)
22:09:33	88360/88360	---MCZ	200	added ('OK')	text/html	etag:W/%22x4p0jjcleo1vqr%22	https://www.theswaddle.com/a-meteorite-older-than-the-earth-has-been-found-in-the-sahara	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/a-meteorite-older-than-the-earth-has-been-found-in-the-sahara.html	(from https://www.theswaddle.com/ancient-earth-was-a-big-blue-water-world-new-evidence-says)
22:09:34	109293/109293	---MCZ	200	added ('OK')	text/html	etag:W/%223wjnitals02bu8%22	https://www.theswaddle.com/new-it-rules-leave-little-room-for-privacy-free-speech-in-an-increasingly-surveilled-digital-space	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/new-it-rules-leave-little-room-for-privacy-free-speech-in-an-increasingly-surveilled-digital-space.html	(from https://www.theswaddle.com/ancient-earth-was-a-big-blue-water-world-new-evidence-says)
22:09:35	94434/94434	---MCZ	200	added ('OK')	text/html	etag:W/%22106tsn0yek20b9%22	https://www.theswaddle.com/people-judge-credibility-of-information-based-on-its-popularity-study-finds	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/people-judge-credibility-of-information-based-on-its-popularity-study-finds.html	(from https://www.theswaddle.com/how-political-biases-can-create-false-memories)
22:09:36	106845/106845	---MCZ	200	added ('OK')	text/html	etag:W/%22rvstpig2ni29vq%22	https://www.theswaddle.com/some-tropical-viruses-make-people-smell-tastier-to-mosquitoes-finds-study	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/some-tropical-viruses-make-people-smell-tastier-to-mosquitoes-finds-study.html	(from https://www.theswaddle.com/how-political-biases-can-create-false-memories)
22:09:37	104658/104658	---MCZ	200	added ('OK')	text/html	etag:W/%2216wf0jpmt8d2849%22	https://www.theswaddle.com/cannabis-users-are-likely-to-be-nicer-more-empathetic-study	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/cannabis-users-are-likely-to-be-nicer-more-empathetic-study.html	(from https://www.theswaddle.com/how-political-biases-can-create-false-memories)
22:09:38	106817/106817	---MCZ	200	added ('OK')	text/html	etag:W/%2267tv19njld29po%22	https://www.theswaddle.com/society-idealizes-having-a-great-memory-but-what-if-its-better-to-forget	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/society-idealizes-having-a-great-memory-but-what-if-its-better-to-forget.html	(from https://www.theswaddle.com/why-people-falsely-believe-something-happened-when-it-didnt)
22:09:39	109090/109090	---MCZ	200	added ('OK')	text/html	etag:W/%22mmd84mo5oa2bml%22	https://www.theswaddle.com/why-watching-porn-may-make-some-women-develop-more-body-image-issues-than-others	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/why-watching-porn-may-make-some-women-develop-more-body-image-issues-than-others.html	(from https://www.theswaddle.com/why-people-falsely-believe-something-happened-when-it-didnt)
22:09:40	100726/100726	---MCZ	200	added ('OK')	text/html	etag:W/%22gpqiregd7m255b%22	https://www.theswaddle.com/why-most-people-hold-off-on-giving-constructive-feedback	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/why-most-people-hold-off-on-giving-constructive-feedback.html	(from https://www.theswaddle.com/why-people-falsely-believe-something-happened-when-it-didnt)
22:09:41	0/-1	---M--	308	error ('')			https://www.theswaddle.com/category/science	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/category/science.4ca.delayed	(from https://www.theswaddle.com/nasa-recorded-cosmic-horror-like-sound-from-a-black-hole)
22:09:41	95224/95224	---MCZ	200	added ('OK')	text/html	etag:W/%2214f2xsvaz6k20xv%22	https://www.theswaddle.com/people-baffled-at-google-maps-showing-a-black-hole-in-the-middle-of-the-ocean	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/people-baffled-at-google-maps-showing-a-black-hole-in-the-middle-of-the-ocean.html	(from https://www.theswaddle.com/nasa-recorded-cosmic-horror-like-sound-from-a-black-hole)
22:09:41	99963/99963	---MCZ	200	added ('OK')	text/html	etag:W/%22bqcfbhffix24ni%22	https://www.theswaddle.com/climate-change-caused-an-explosion-of-reptiles-in-the-past-study	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/climate-change-caused-an-explosion-of-reptiles-in-the-past-study.html	(from https://www.theswaddle.com/nasa-recorded-cosmic-horror-like-sound-from-a-black-hole)
22:09:43	101009/101009	---MCZ	200	added ('OK')	text/html	etag:W/%22zru9cntoni25ee%22	https://www.theswaddle.com/new-three-parent-fertilization-technique-could-help-trans-men-have-children	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/new-three-parent-fertilization-technique-could-help-trans-men-have-children.html	(from https://www.theswaddle.com/nasa-recorded-cosmic-horror-like-sound-from-a-black-hole)
